Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
36,"LB Kaban, EB Seldin, R Kikinis, K Yeshwant…","Clinical application of curvilinear distraction osteogenesis for correction of mandibular deformities",2009,"Journal of Oral and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0278239109001177","http://scholar.google.com/scholar?cites=9190087604224538493&as_sdt=2005&sciodt=0,5&hl=en&num=20",219,"2014-08-04",""
34,"T Kapur, WEL Grimson, R Kikinis","Segmentation of brain tissue from MR images",1995,"… Vision, Virtual Reality and Robotics in …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-49197-2_54","http://scholar.google.com/scholar?cites=10480840472076958387&as_sdt=2005&sciodt=0,5&hl=en&num=20",220,"2014-08-04",""
36,"AG Schreyer, A Fürst, A Agha, R Kikinis…","Magnetic resonance imaging based colonography for diagnosis and assessment of diverticulosis and diverticulitis",2004,"International journal of …","Springer","http://link.springer.com/article/10.1007/s00384-004-0587-3","http://scholar.google.com/scholar?cites=2200643846231971283&as_sdt=2005&sciodt=0,5&hl=en&num=20",221,"2014-08-04",""
34,"…, G Fichtinger, N Hata, K Lawson, C Tempany, R Kikinis…","Challenges in image-guided therapy system design",2007,"NeuroImage","Elsevier","http://www.sciencedirect.com/science/article/pii/S1053811907003461","http://scholar.google.com/scholar?cites=5109966164748673058&as_sdt=2005&sciodt=0,5&hl=en&num=20",222,"2014-08-04",""
33,"…, H Elhawary, S Haker, R Kikinis…","MRI signal intensity based B‐Spline nonrigid registration for pre‐and intraoperative imaging during prostate brachytherapy",2009,"Journal of magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.21955/full","http://scholar.google.com/scholar?cites=17133798543491374492&as_sdt=2005&sciodt=0,5&hl=en&num=20",223,"2014-08-04",""
33,"S Haker, A Tannenbaum, R Kikinis","Mass preserving mappings and image registration",2001,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_15","http://scholar.google.com/scholar?cites=4114688497377604185&as_sdt=2005&sciodt=0,5&hl=en&num=20",224,"2014-08-04",""
33,"…, WEL Grimson, S Dawson, A Norbash, R Kikinis","Segmentation by adaptive geodesic active contours",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_27","http://scholar.google.com/scholar?cites=9381613163653359618&as_sdt=2005&sciodt=0,5&hl=en&num=20",225,"2014-08-04",""
33,"…, A Khamene, SK Vogt, S Schaller, R Kikinis…","Augmented Reality Visualization for CT-guided Interventions: System Description, Feasibility, and Initial Evaluation in an Abdominal Phantom 1",2006,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/radiol.2401040018","http://scholar.google.com/scholar?cites=12469706637348273111&as_sdt=2005&sciodt=0,5&hl=en&num=20",226,"2014-08-04",""
33,"…, PML Black, R Kikinis…","Computer-assisted intra-operative magnetic resonance imaging monitoring of interstitial laser therapy in the brain: a case report",1998,"Journal of …","biomedicaloptics.spiedigitallibrary. …","http://biomedicaloptics.spiedigitallibrary.org/article.aspx?articleid=1101201","http://scholar.google.com/scholar?cites=11848880750022253248&as_sdt=2005&sciodt=0,5&hl=en&num=20",227,"2014-08-04",""
33,"…, ME Leventon, N Hata, W Wells, R Kikinis","Design considerations for a computer-vision-enabled ophthalmic augmented reality environment",1997,"CVRMed-MRCAS'97","Springer","http://link.springer.com/chapter/10.1007/BFb0029261","http://scholar.google.com/scholar?cites=16665592153134119988&as_sdt=2005&sciodt=0,5&hl=en&num=20",228,"2014-08-04",""
32,"R Kikinis, HE Cline, D Altobelli…","Interactive visualization and manipulation of 3-D reconstructions for the planning of surgical procedures",1992,"Visualization in …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=1002325","http://scholar.google.com/scholar?cites=15760565485221285600&as_sdt=2005&sciodt=0,5&hl=en&num=20",229,"2014-08-04",""
32,"…, PM Black, FA Jolesz, R Kikinis","Image-guided neurosurgery at Brigham and Women's Hospital",2006,"… in Medicine and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1705749","http://scholar.google.com/scholar?cites=8813982825076387588&as_sdt=2005&sciodt=0,5&hl=en&num=20",230,"2014-08-04",""
31,"JW Berger, R Kikinis, ME Leventon","Technique for creating an ophthalmic augmented reality environment",1999,"US Patent 5,912,720","Google Patents","http://www.google.com/patents/US5912720","http://scholar.google.com/scholar?cites=8071750536732488360&as_sdt=2005&sciodt=0,5&hl=en&num=20",231,"2014-08-04",""
31,"…, M Spencer, CC Dickey, R Kikinis…","An in vivo MRI study of prefrontal cortical complexity in first-episode psychosis",2005,"American Journal of …","Am Psychiatric Assoc","","http://scholar.google.com/scholar?cites=15409069762544459599&as_sdt=2005&sciodt=0,5&hl=en&num=20",232,"2014-08-04","HTML"
30,"…, MP Fried, SG Hushek, R Kikinis…","MRI monitoring of laser ablation using optical flow",1998,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.1880080618/abstract","http://scholar.google.com/scholar?cites=15012191194942513739&as_sdt=2005&sciodt=0,5&hl=en&num=20",233,"2014-08-04",""
29,"…, SG Silverman, PML Black, FA Jolesz, R Kikinis","Intraoperative segmentation and nonrigid registration for image guided therapy",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_18","http://scholar.google.com/scholar?cites=792618721494971505&as_sdt=2005&sciodt=0,5&hl=en&num=20",234,"2014-08-04",""
29,"…, CRG Guttmann, JR Ives, LP Panych, R Kikinis…","3D localization of surface 10–20 EEG electrodes on high resolution anatomical MR images",1997,"Electroencephalography …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0013469496950889","http://scholar.google.com/scholar?cites=17083936148644960805&as_sdt=2005&sciodt=0,5&hl=en&num=20",235,"2014-08-04",""
30,"…, J Gateno, P Everett, CL White, R Kikinis…","Analysis of skeletal movements in mandibular distraction osteogenesis",2005,"Journal of oral and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0278239104015162","http://scholar.google.com/scholar?cites=4722061978151787336&as_sdt=2005&sciodt=0,5&hl=en&num=20",236,"2014-08-04",""
29,"IF Talos, KH Zou, R Kikinis, FA Jolesz","Volumetric assessment of tumor infiltration of adjacent white matter based on anatomic MRI and diffusion tensor tractography",2007,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633207000773","http://scholar.google.com/scholar?cites=14732866228280939843&as_sdt=2005&sciodt=0,5&hl=en&num=20",237,"2014-08-04",""
31,"…, I Norton, A Yarmarkovich, S Pieper, R Kikinis","Interactive diffusion tensor tractography visualization for neurosurgical planning",2011,"Neurosurgery","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=1964727578953794849&as_sdt=2005&sciodt=0,5&hl=en&num=20",238,"2014-08-04","HTML"
30,"…, IF Talos, A Brun, S Peiper, R Kikinis…","Method for combining information from white matter fiber tracking and gray matter parcellation",2004,"American journal …","Am Soc Neuroradiology","http://www.ajnr.org/content/25/8/1318.short","http://scholar.google.com/scholar?cites=1924500610703769378&as_sdt=2005&sciodt=0,5&hl=en&num=20",239,"2014-08-04",""
29,"S Angenent, S Haker, A Tannenbaum, R Kikinis","On area preserving mappings of minimal distortion",2000,"System Theory","Springer","http://link.springer.com/chapter/10.1007/978-1-4615-5223-9_20","http://scholar.google.com/scholar?cites=8521052872844003396&as_sdt=2005&sciodt=0,5&hl=en&num=20",240,"2014-08-04",""
29,"…, RL Buckner, ME Shenton, R Kikinis…","Discriminative analysis for image-based studies",2002,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45786-0_63","http://scholar.google.com/scholar?cites=117466897342305174&as_sdt=2005&sciodt=0,5&hl=en&num=20",241,"2014-08-04",""
28,"…, S Angenent, A Tannenbaum, R Kikinis","Non-distorting flattening for virtual colonoscopy",2000,"Medical Image Computing …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_36","http://scholar.google.com/scholar?cites=3782411930811469778&as_sdt=2005&sciodt=0,5&hl=en&num=20",242,"2014-08-04",""
28,"N Hata, A Nabavi, S Warfield, W Wells, R Kikinis…","A volumetric optical flow method for measurement of brain deformation from intraoperative magnetic resonance images",1999,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/10704282_101","http://scholar.google.com/scholar?cites=696952149099138247&as_sdt=2005&sciodt=0,5&hl=en&num=20",243,"2014-08-04",""
28,"…, WM Wells III, MR Kaus, FA Jolesz, R Kikinis","Statistical validation based on parametric receiver operating characteristic analysis of continuous classification data< sup> 1</sup>",2003,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633203005385","http://scholar.google.com/scholar?cites=12923539639679347567&as_sdt=2005&sciodt=0,5&hl=en&num=20",244,"2014-08-04",""
27,"P Messmer, F Matthews, AL Jacob, R Kikinis…","A CT database for research, development and education: concept and potential",2007,"Journal of digital …","Springer","http://link.springer.com/article/10.1007/s10278-006-0771-9","http://scholar.google.com/scholar?cites=7440170838245337971&as_sdt=2005&sciodt=0,5&hl=en&num=20",245,"2014-08-04",""
27,"…, B Athey, A Califano, M Musen, R Altman, R Kikinis…","iTools: a framework for classification, categorization and integration of computational biology resources",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9473108470559787126&as_sdt=2005&sciodt=0,5&hl=en&num=20",246,"2014-08-04","HTML"
27,"…, J Ruiz-Alzola, ME Shenton, R Kikinis","Phase-based user-steered image segmentation",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_122","http://scholar.google.com/scholar?cites=11762687376365255869&as_sdt=2005&sciodt=0,5&hl=en&num=20",247,"2014-08-04",""
27,"…, CS Winalski, FA Jolesz, R Kikinis","An image processing strategy for the quantification and visualization of exercise‐induced muscle MRI signal enhancement",2000,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1522-2586(200005)11:5%3C525::AID-JMRI8%3E3.0.CO;2-2/full","http://scholar.google.com/scholar?cites=15461485414805987910&as_sdt=2005&sciodt=0,5&hl=en&num=20",248,"2014-08-04",""
26,"KM Pohl, J Fisher, R Kikinis, WEL Grimson…","Shape based segmentation of anatomical structures in magnetic resonance images",2005,"Computer Vision for …","Springer","http://link.springer.com/chapter/10.1007/11569541_49","http://scholar.google.com/scholar?cites=2869820031938156918&as_sdt=2005&sciodt=0,5&hl=en&num=20",249,"2014-08-04",""
26,"…, SS Yoo, FA Jolesz, R Kikinis","Rapid tip tracking with MRI by a limited projection reconstruction technique",1998,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.1880080145/full","http://scholar.google.com/scholar?cites=8684839799928590040&as_sdt=2005&sciodt=0,5&hl=en&num=20",250,"2014-08-04",""
26,"SK Warfield, FA Jolesz, R Kikinis","Real-time image segmentation for image-guided surgery",1998,"… , 1998. SC98. IEEE/ACM …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1437329","http://scholar.google.com/scholar?cites=8661766243560183752&as_sdt=2005&sciodt=0,5&hl=en&num=20",251,"2014-08-04",""
26,"…, M Khatri, D Piwnica-Worms, R Kikinis…","Dynamic nature of the aortic regurgitant orifice area during diastole in patients with chronic aortic regurgitation.",1994,"Circulation","Am Heart Assoc","http://circ.ahajournals.org/content/89/5/2085.short","http://scholar.google.com/scholar?cites=1883758571753597158&as_sdt=2005&sciodt=0,5&hl=en&num=20",252,"2014-08-04",""
26,"…, H Mamata, H Ersner-Hershfield, R Estepar, R Kikinis…","Comparison of single-shot echo-planar and line scan protocols for diffusion tensor imaging< sup> 1</sup>",2004,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633203005634","http://scholar.google.com/scholar?cites=6785282178072811830&as_sdt=2005&sciodt=0,5&hl=en&num=20",253,"2014-08-04",""
25,"M Kaus, SK Warfield, FA Jolesz, R Kikinis","Adaptive template moderated brain tumor segmentation in MRI",1999,"Bildverarbeitung für die …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-60125-5_19","http://scholar.google.com/scholar?cites=14396262075043032813&as_sdt=2005&sciodt=0,5&hl=en&num=20",254,"2014-08-04",""
26,"…, DR McQuoid, DC Steffens, R Kikinis…","Lobar distribution of lesion volumes in late-life depression: the Biomedical Informatics Research Network (BIRN)",2005,"…","nature.com","http://www.nature.com/npp/journal/v31/n7/abs/1300986a.html","http://scholar.google.com/scholar?cites=2572510073221529428&as_sdt=2005&sciodt=0,5&hl=en&num=20",255,"2014-08-04",""
25,"…, RW McCarley, IA Fischer, P Nestor, R Kikinis…","A quantitative MR measure of the fornix in schizophrenia",2001,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996400000517","http://scholar.google.com/scholar?cites=15615967115053771525&as_sdt=2005&sciodt=0,5&hl=en&num=20",256,"2014-08-04",""
26,"LM Vaina, NM Grzywacz, R Kikinis","Segregation of computations underlying perception of motion discontinuity and coherence",1994,"NeuroReport","journals.lww.com","http://journals.lww.com/neuroreport/abstract/1994/11000/segregation_of_computations_underlying_perception.21.aspx","http://scholar.google.com/scholar?cites=3765660546524215551&as_sdt=2005&sciodt=0,5&hl=en&num=20",257,"2014-08-04",""
25,"…, CC Dickey, MA Niznikiewicz, R Kikinis…","Shape abnormalities of caudate nucleus in schizotypal personality disorder",2009,"Schizophrenia …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0920996408005094","http://scholar.google.com/scholar?cites=1558580658957000904&as_sdt=2005&sciodt=0,5&hl=en&num=20",258,"2014-08-04",""
24,"…, J Tokuda, N Hata, WM Wells, R Kikinis…","Image registration for targeted MRI‐guided transperineal prostate biopsy",2012,"Journal of Magnetic …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/jmri.23688/full","http://scholar.google.com/scholar?cites=16488415463464994118&as_sdt=2005&sciodt=0,5&hl=en&num=20",259,"2014-08-04",""
23,"…, CF Westin, JL Alvarado, R Kikinis…","A diffusion tensor imaging study of the anterior limb of the internal capsule in schizophrenia",2010,"Psychiatry Research: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925492710002866","http://scholar.google.com/scholar?cites=2796874073881167273&as_sdt=2005&sciodt=0,5&hl=en&num=20",260,"2014-08-04",""
23,"KM Pohl, SK Warfield, R Kikinis, WEL Grimson…","Coupling statistical segmentation and PCA shape modeling",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30135-6_19","http://scholar.google.com/scholar?cites=11540259971115925473&as_sdt=2005&sciodt=0,5&hl=en&num=20",261,"2014-08-04",""
23,"…, G Gerig, AW Toga, PM Vespa, R Kikinis…","Patient-tailored connectomics visualization for the assessment of white matter atrophy in traumatic brain injury",2012,"Frontiers in …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=9751670645528689030&as_sdt=2005&sciodt=0,5&hl=en&num=20",262,"2014-08-04","HTML"
22,"D Metcalf, R Kikinis, C Guttmann…","4d connected component labelling applied to quantitative analysis of ms lesion temporal development",1992,"… in Medicine and …","ieeexplore.ieee.org","","http://scholar.google.com/scholar?cites=11674086592254714905&as_sdt=2005&sciodt=0,5&hl=en&num=20",263,"2014-08-04","CITATION"
22,"…, A Irimia, CM Torgerson, MC Chambers, R Kikinis…","Mapping connectivity damage in the case of Phineas Gage",2012,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12909967555628533389&as_sdt=2005&sciodt=0,5&hl=en&num=20",264,"2014-08-04","HTML"
